time_index,cell_id,station_m,center_x_m,center_y_m,length_m,width_m,area_m2,discharge_m3s,water_surface_m,depth_m,velocity_ms,flow_area_m2,top_width_m,hydraulic_radius_m,manning_n,slope,habitat_type,hydraulic_source,cross_section_source,date
8,gis-hydro-002,2352.981,567789.751,4826062.573,1568.654,28.17,44189.728,7.334063267328,17.049468324226027,0.5234014578484111,0.5855931378725905,12.524161901848819,23.928404695953482,0.521786059573658,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-09
8,gis-hydro-003,3921.635,566847.443,4827054.552,1568.654,30.812,48333.285,7.334063267328,15.524817910457978,0.5506254635384819,0.605347616456382,12.11545741314809,22.00308234074498,0.5484133923431815,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-09
8,gis-hydro-004,5490.289,565521.108,4827797.83,1568.654,13.387,21000.353,7.334063267328,13.994430264350862,0.5740455548301681,0.6219879296467229,11.791327319637226,20.540751897513957,0.5711819888189622,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-09
8,gis-hydro-005,7058.942,564665.004,4828378.085,1568.654,19.67,30855.472,7.334063267328,12.35809906295571,0.5324658004639063,0.5922196025628713,12.384026525953098,23.25788156753658,0.5306689667276876,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-09
8,gis-hydro-006,8627.596,562885.639,4829334.006,1568.654,39.689,62257.871,7.334063267328,10.666001788510146,0.4545118748998623,0.5335794753277243,13.745025073956267,30.24128924460898,0.4538378968591753,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-09
8,gis-hydro-007,10196.25,562073.784,4829983.077,1568.654,36.082,56599.409,7.334063267328,9.070411136438004,0.4370754750835962,0.5199386630537665,14.10563166095919,32.27275943190661,0.436546282679694,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-09
8,gis-hydro-008,11764.904,561256.111,4831564.054,1568.654,25.165,39474.771,7.334063267328,7.690301561588512,0.556002689819676,0.6091971839753931,12.038898833163746,21.652590992083557,0.5536532693859886,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-09
8,gis-hydro-009,13333.558,560321.495,4832541.506,1568.654,22.125,34706.308,7.334063267328,6.153008466100054,0.575170679167514,0.6227790883136556,11.776347993936307,20.474527684514563,0.5722721664371531,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-09
8,gis-hydro-010,14902.212,559196.347,4833383.376,1568.654,14.231,22323.125,7.334063267328,4.8139088959244365,0.7115581517246974,0.7128512299838754,10.288350442341098,14.458903207564788,0.7008118731204951,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-09
8,gis-hydro-011,16470.866,558448.169,4834344.865,1568.654,32.261,50607.04,7.334063267328,2.929205083665587,0.5219205500843883,0.5845058548152458,12.547459032119013,24.040936939712836,0.5203332785309809,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-09
8,gis-hydro-012,18039.52,556672.69,4835019.392,1568.654,33.332,52286.337,7.334063267328,1.4320785111450283,0.566040648747825,0.6163371994394157,11.899433092791796,21.022223614355788,0.5634157047381839,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-09
9,gis-hydro-001,784.327,568756.518,4825004.542,1568.654,24.207,37973.086,9.571094148096,18.786272666678848,0.6258387855281203,0.6590162095745898,14.523306117575412,23.20614582127532,0.6229399164522426,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-10
9,gis-hydro-002,2352.981,567789.751,4826062.573,1568.654,28.17,44189.728,9.571094148096,17.154398730202285,0.5878108773609484,0.6325903845969377,15.130002575354244,25.73957570040608,0.5858489620539364,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-10
9,gis-hydro-003,3921.635,566847.443,4827054.552,1568.654,30.812,48333.285,9.571094148096,15.635538570435257,0.6178066578282576,0.6534977894847291,14.645947242824844,23.706360326884386,0.6151317956977104,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-10
9,gis-hydro-004,5490.289,565521.108,4827797.83,1568.654,13.387,21000.353,9.571094148096,14.110141753366129,0.6436045841075649,0.6711016569924179,14.261765037191877,22.159203631166683,0.6401540703508916,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-10
9,gis-hydro-005,7058.942,564665.004,4828378.085,1568.654,19.67,30855.472,9.571094148096,12.464955938898493,0.5977991683649866,0.639604728699966,14.964076590787263,25.031946149598753,0.5956201509390208,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-10
9,gis-hydro-006,8627.596,562885.639,4829334.006,1568.654,39.689,62257.871,9.571094148096,10.756332982486615,0.5118431536028148,0.5774993948420925,16.573340567245193,32.37972502042284,0.5110141586370909,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-10
9,gis-hydro-007,10196.25,562073.784,4829983.077,1568.654,36.082,56599.409,9.571094148096,9.157059984203306,0.49259399980212804,0.5630415853834007,16.99891161960729,34.50897011826301,0.49194071907319914,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-10
9,gis-hydro-008,11764.904,561256.111,4831564.054,1568.654,25.165,39474.771,9.571094148096,7.802167356097331,0.623730306385227,0.6575708695571767,14.555228327771568,23.335772173914535,0.6208917054416684,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-10
9,gis-hydro-009,13333.558,560321.495,4832541.506,1568.654,22.125,34706.308,9.571094148096,6.26895993006623,0.6448438184851495,0.671938459265073,14.24400406930763,22.089075929686786,0.6413517656393503,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-10
9,gis-hydro-010,14902.212,559196.347,4833383.376,1568.654,14.231,22323.125,9.571094148096,4.959082740110874,0.7950362262469408,0.7670969898230111,12.477032598321493,15.693665504049733,0.7823053729253048,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-10
9,gis-hydro-011,16470.866,558448.169,4834344.865,1568.654,32.261,50607.04,9.571094148096,3.0338208898761576,0.5861789054639427,0.6314393426552123,15.157582845328262,25.8582878094726,0.5842506735208998,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-10
9,gis-hydro-012,18039.52,556672.69,4835019.392,1568.654,33.332,52286.337,9.571094148096,1.5460832029826528,0.6347875183107135,0.6651244813793522,14.389929127623176,22.668891105353534,0.6316208135997516,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-10
10,gis-hydro-001,784.327,568756.518,4825004.542,1568.654,24.207,37973.086,8.466737131008001,18.73285923966963,0.5937451554078874,0.6363536054419985,13.305082360816003,22.408742605530414,0.5910845562765566,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-11
10,gis-hydro-002,2352.981,567789.751,4826062.573,1568.654,28.17,44189.728,8.466737131008001,17.104458668914482,0.5573730662257176,0.6106073646940083,13.866090749250805,24.877575881349635,0.5555768576030204,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-11
10,gis-hydro-003,3921.635,566847.443,4827054.552,1568.654,30.812,48333.285,8.466737131008001,15.582859548854017,0.5860623081325538,0.6309765934808926,13.418464676002902,22.895969404276983,0.5836085393606034,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-11
10,gis-hydro-004,5490.289,565521.108,4827797.83,1568.654,13.387,21000.353,8.466737131008001,14.055102566408875,0.6107390813248669,0.6481302836124012,13.063325916230957,21.389372836421217,0.6075687593067209,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-11
10,gis-hydro-005,7058.942,564665.004,4828378.085,1568.654,19.67,30855.472,8.466737131008001,12.414104498354204,0.5669258726758606,0.6174407160865282,13.71263169146343,24.18769781442594,0.5649295566363642,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-11
10,gis-hydro-006,8627.596,562885.639,4829334.006,1568.654,39.689,62257.871,8.466737131008001,10.713300274179996,0.4847381382265806,0.5569535658435923,15.20187256218356,31.360999606508713,0.4839834958196069,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-11
10,gis-hydro-007,10196.25,562073.784,4829983.077,1568.654,36.082,56599.409,8.466737131008001,9.115771953327796,0.46634290652161,0.5428752283788726,15.5961014399041,33.44341947052086,0.46574919441686063,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-11
10,gis-hydro-008,11764.904,561256.111,4831564.054,1568.654,25.165,39474.771,8.466737131008001,7.748946752873817,0.5917283440402334,0.6349452764786113,13.334593459714021,22.534991933405443,0.5891234011185019,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-11
10,gis-hydro-009,13333.558,560321.495,4832541.506,1568.654,22.125,34706.308,8.466737131008001,6.213807271445513,0.6119245050327008,0.6489457532588834,13.046910452051874,21.321111255962297,0.6087157808675123,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-11
10,gis-hydro-010,14902.212,559196.347,4833383.376,1568.654,14.231,22323.125,8.466737131008001,4.89011821304897,0.7556021337934385,0.7417233664303483,11.414952682096839,15.107094291527481,0.7438153634815936,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-11
10,gis-hydro-011,16470.866,558448.169,4834344.865,1568.654,32.261,50607.04,8.466737131008001,2.984029670984027,0.5558122919774973,0.6094860668887495,13.891600794466477,24.99333137279536,0.5540471185962625,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-11
10,gis-hydro-012,18039.52,556672.69,4835019.392,1568.654,33.332,52286.337,8.466737131008001,1.4918511033038324,0.6023049839379759,0.6423056605255454,13.181788128848767,21.885570401001694,0.5993969663812838,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-11
11,gis-hydro-001,784.327,568756.518,4825004.542,1568.654,24.207,37973.086,8.381786591232,18.728597870659176,0.5911681377157683,0.6345163100746293,13.209725988361384,22.345125093180474,0.5885264802012566,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-12
11,gis-hydro-002,2352.981,567789.751,4826062.573,1568.654,28.17,44189.728,8.381786591232,17.100475942566174,0.5549292874790426,0.608825238081271,13.767147067765169,24.80883128426538,0.5531462367074288,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-12
11,gis-hydro-003,3921.635,566847.443,4827054.552,1568.654,30.812,48333.285,8.381786591232,15.578657103704863,0.5835133918900701,0.6291507727404123,13.32238146147891,22.83132083451609,0.5810771951633427,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-12
11,gis-hydro-004,5490.289,565521.108,4827797.83,1568.654,13.387,21000.353,8.381786591232,14.050710744344393,0.6080999705931461,0.6462679408012887,12.969522487591862,21.327944605787884,0.6049519338411704,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-12
11,gis-hydro-005,7058.942,564665.004,4828378.085,1568.654,19.67,30855.472,8.381786591232,12.410048668479096,0.5644470470634192,0.6156438903015131,13.6146670555392,24.12036191237175,0.5624652429425078,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-12
11,gis-hydro-006,8627.596,562885.639,4829334.006,1568.654,39.689,62257.871,8.381786591232,10.709871602209455,0.4825628628858943,0.5552880087343184,15.094485130944593,31.27983169006066,0.48181410750888354,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-12
11,gis-hydro-007,10196.25,562073.784,4829983.077,1568.654,36.082,56599.409,8.381786591232,9.11248294511032,0.4642363381632175,0.5412407206146534,15.486245347011819,33.35853761100261,0.46364733881658765,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-12
11,gis-hydro-008,11764.904,561256.111,4831564.054,1568.654,25.165,39474.771,8.381786591232,7.744700855143083,0.5891587012820337,0.6331109841641034,13.239047814497289,22.471106317684136,0.5865723322205458,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-12
11,gis-hydro-009,13333.558,560321.495,4832541.506,1568.654,22.125,34706.308,8.381786591232,6.209406343661151,0.6092810659426463,0.6470816803113016,12.953212625645103,21.259831216984566,0.6060948772964714,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-12
11,gis-hydro-010,14902.212,559196.347,4833383.376,1568.654,14.231,22323.125,8.381786591232,4.884608460124905,0.7524350034676267,0.739666512920422,11.331845426039676,15.060231613117963,0.7407235676571735,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-12
11,gis-hydro-011,16470.866,558448.169,4834344.865,1568.654,32.261,50607.04,8.381786591232,2.980058882832706,0.5533742433615635,0.6077063564019912,13.792494521297286,24.924352166288934,0.5516220168737055,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-12
11,gis-hydro-012,18039.52,556672.69,4835019.392,1568.654,33.332,52286.337,8.381786591232,1.4875240450479614,0.599696679556467,0.6404556915320417,13.087223210058182,21.823070989383226,0.5968092319068493,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-12
12,gis-hydro-001,784.327,568756.518,4825004.542,1568.654,24.207,37973.086,7.758815966208,18.696609029090116,0.5717403077159862,0.6205777071606602,12.502569584246015,21.867567172571476,0.5692404783271797,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-13
12,gis-hydro-002,2352.981,567789.751,4826062.573,1568.654,28.17,44189.728,7.758815966208,17.07058630288223,0.5365074557361692,0.5953057110578542,13.033330307583705,24.292915537771997,0.5348228498803862,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-13
12,gis-hydro-003,3921.635,566847.443,4827054.552,1568.654,30.812,48333.285,7.758815966208,15.54711221947526,0.5642977189234224,0.6152993056614648,12.609824023557193,22.346048195293875,0.5619930748742729,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-13
12,gis-hydro-004,5490.289,565521.108,4827797.83,1568.654,13.387,21000.353,7.758815966208,14.017738942997148,0.5882033957708998,0.6321391769160998,12.273904623439885,20.866769406106023,0.5852222786994257,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-13
12,gis-hydro-005,7058.942,564665.004,4828378.085,1568.654,19.67,30855.472,7.758815966208,12.379608345913724,0.5457605796555377,0.6020126687825019,12.888127390905693,23.614984063231837,0.5438873744533301,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-13
12,gis-hydro-006,8627.596,562885.639,4829334.006,1568.654,39.689,62257.871,7.758815966208,10.684154988982511,0.4661695263784641,0.5426541617958662,14.297901891198771,30.67103506802563,0.4654647338275655,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-13
12,gis-hydro-007,10196.25,562073.784,4829983.077,1568.654,36.082,56599.409,7.758815966208,9.087817812427298,0.4483622340138682,0.5288430085837472,14.67130290137762,32.72198635026835,0.44780840879141526,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-13
12,gis-hydro-008,11764.904,561256.111,4831564.054,1568.654,25.165,39474.771,7.758815966208,7.7128285828047645,0.5697865486822846,0.6191951844984896,12.530484991565572,21.9915423074556,0.5673392484566713,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-13
12,gis-hydro-009,13333.558,560321.495,4832541.506,1568.654,22.125,34706.308,7.758815966208,6.1763659276107425,0.5893518180269436,0.6329397832523407,12.258379345882755,20.79976504852715,0.5863344272900302,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-13
12,gis-hydro-010,14902.212,559196.347,4833383.376,1568.654,14.231,22323.125,7.758815966208,4.843210604654939,0.7285545601851257,0.7240624497765107,10.715672340973956,14.708126098683817,0.7174086352512193,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-13
12,gis-hydro-011,16470.866,558448.169,4834344.865,1568.654,32.261,50607.04,7.758815966208,2.9502591683822805,0.534995680505827,0.5942051916164343,13.057469163306129,24.40668147256922,0.5333403171576013,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-13
12,gis-hydro-012,18039.52,556672.69,4835019.392,1568.654,33.332,52286.337,7.758815966208,1.4550402486733294,0.5800326574480097,0.6264208628568653,12.385947573366277,21.353879672674243,0.577299256135364,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-13
13,gis-hydro-001,784.327,568756.518,4825004.542,1568.654,24.207,37973.086,6.739409488896,18.64113462657975,0.5376794362363119,0.5957515111384131,11.312450514842604,21.03939587875692,0.5354238468530421,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-14
13,gis-hydro-002,2352.981,567789.751,4826062.573,1568.654,28.17,44189.728,6.739409488896,17.01878978747496,0.504220719726968,0.571223721861116,11.798196102462601,23.398872043281443,0.5027052886760699,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-14
13,gis-hydro-003,3921.635,566847.443,4827054.552,1568.654,30.812,48333.285,6.739409488896,15.492414819933678,0.5306102724080954,0.5906288715569415,11.41056560802796,21.504607432952277,0.528532081451032,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-14
13,gis-hydro-004,5490.289,565521.108,4827797.83,1568.654,13.387,21000.353,6.739409488896,13.960543825385093,0.5533176166843773,0.6069732868334271,11.103304931351138,20.066783699902818,0.5506241973400942,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-14
13,gis-hydro-005,7058.942,564665.004,4828378.085,1568.654,19.67,30855.472,6.739409488896,12.32684860789052,0.5130078895372204,0.5777306568612831,11.665313946658324,22.739053695999672,0.5113214111204883,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-14
13,gis-hydro-006,8627.596,562885.639,4829334.006,1568.654,39.689,62257.871,6.739409488896,10.63965137059365,0.43745684988281547,0.5201617304556894,12.95637317069043,29.61748838579426,0.43682724591055777,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-14
13,gis-hydro-007,10196.25,562073.784,4829983.077,1568.654,36.082,56599.409,6.739409488896,9.045150906845395,0.42056579789129717,0.5067740321809616,13.298648038243316,31.620850066558653,0.4200720443459438,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-14
13,gis-hydro-008,11764.904,561256.111,4831564.054,1568.654,25.165,39474.771,6.739409488896,7.6575582073532935,0.535823673122713,0.5944097441274607,11.337986221590022,21.159920306457654,0.5336158359371688,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-14
13,gis-hydro-009,13333.558,560321.495,4832541.506,1568.654,22.125,34706.308,6.739409488896,6.119050679694806,0.5544085480389137,0.607750443612163,11.089106655094055,20.00168773428745,0.551682109295518,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-14
13,gis-hydro-010,14902.212,559196.347,4833383.376,1568.654,14.231,22323.125,6.739409488896,4.7712534746523545,0.6866676934113719,0.696267636614704,9.679337562870828,14.096101587048288,0.6765020856244297,0.035,0.001,margin,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-14
13,gis-hydro-011,16470.866,558448.169,4834344.865,1568.654,32.261,50607.04,6.739409488896,2.898619922966383,0.5027851330696615,0.5701561012637913,11.820288292903685,23.509621735903572,0.5012962110904231,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-14
13,gis-hydro-012,18039.52,556672.69,4835019.392,1568.654,33.332,52286.337,6.739409488896,1.3986994649535558,0.5455561036657022,0.6014227360162304,11.205777708932716,20.540101437118604,0.5430880998954137,0.035,0.001,run,builtin-1d-gis-boundary,synthetic-boundary-width,2025-10-14
