station,meas_wse,pred_time_index,pred_date,pred_cell_id,pred_reach_id,pred_reach_order,pred_river,pred_hecras_reach,pred_station_m,pred_length_m,pred_area_m2,pred_discharge_m3s,pred_water_surface_m,pred_depth_m,pred_velocity_ms,pred_flow_area_m2,pred_top_width_m,pred_hydraulic_radius_m,pred_csi,pred_temperature_c,pred_turbidity_ntu,pred_hiding_cover,pred_feeding_cover,pred_spawning_cover,pred_hydraulic_source,pred_manning_n,pred_slope,wse_error_m
4474.059,347.947,7,2021-09-08,clinch_main_stem_4498_432,clinch_main_stem,2,Clinch River,Main Stem,4498.432,50.32699999999977,2887.630902394231,10.74,349.00578370301537,1.147742363989475,0.16308695770595644,65.85443833812924,57.377370047772445,1.1418352329475532,0.5836056000054243,12.0,1.0,0.25,0.4042619600018985,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,1.058783703015365
4473.059,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4472.059,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4471.058,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4470.058,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4469.058,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4468.058,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4467.058,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4466.058,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4465.058,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4464.057,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4463.057,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4462.057,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4461.057,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4460.057,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4459.057,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4458.056,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4457.056,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4456.056,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4455.056,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4454.056,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4453.056,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4452.056,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4451.055,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4450.055,347.837,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,1.0367397106675753
4449.055,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4448.055,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4447.055,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4446.055,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4445.054,347.837,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,1.0367397106675753
4444.054,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4443.054,347.892,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9817397106675685
4442.054,347.837,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,1.0367397106675753
4441.054,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4440.054,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4439.054,347.837,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,1.0367397106675753
4438.053,347.837,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,1.0367397106675753
4437.053,347.837,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,1.0367397106675753
4436.053,347.837,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,1.0367397106675753
4435.053,347.837,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,1.0367397106675753
4434.053,347.837,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,1.0367397106675753
4433.053,347.837,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,1.0367397106675753
4432.052,347.837,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,1.0367397106675753
4431.052,347.837,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,1.0367397106675753
4430.052,347.947,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9267397106675617
4429.052,347.837,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,1.0367397106675753
4428.052,347.837,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,1.0367397106675753
4427.052,347.837,7,2021-09-08,clinch_main_stem_4447_77,clinch_main_stem,2,Clinch River,Main Stem,4447.77,46.873999999999796,2733.106156211264,10.74,348.87373971066756,1.1356174430814916,0.1621988392733557,66.21502378262859,58.307508559356485,1.1325191267227481,0.5846178398072044,12.0,1.0,0.25,0.40461624393252155,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,1.0367397106675753
4426.052,347.837,7,2021-09-08,clinch_main_stem_4404_684,clinch_main_stem,2,Clinch River,Main Stem,4404.684,45.24200000000019,2641.9150983428635,10.74,348.7900246848316,1.1358182728965083,0.1619266639946731,66.32632165109827,58.395188062924994,1.1296694419842355,0.5840841375794967,12.0,1.0,0.25,0.4044294481528239,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9530246848316324
4425.051,347.837,7,2021-09-08,clinch_main_stem_4404_684,clinch_main_stem,2,Clinch River,Main Stem,4404.684,45.24200000000019,2641.9150983428635,10.74,348.7900246848316,1.1358182728965083,0.1619266639946731,66.32632165109827,58.395188062924994,1.1296694419842355,0.5840841375794967,12.0,1.0,0.25,0.4044294481528239,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9530246848316324
4424.051,347.837,7,2021-09-08,clinch_main_stem_4404_684,clinch_main_stem,2,Clinch River,Main Stem,4404.684,45.24200000000019,2641.9150983428635,10.74,348.7900246848316,1.1358182728965083,0.1619266639946731,66.32632165109827,58.395188062924994,1.1296694419842355,0.5840841375794967,12.0,1.0,0.25,0.4044294481528239,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9530246848316324
4423.051,347.837,7,2021-09-08,clinch_main_stem_4404_684,clinch_main_stem,2,Clinch River,Main Stem,4404.684,45.24200000000019,2641.9150983428635,10.74,348.7900246848316,1.1358182728965083,0.1619266639946731,66.32632165109827,58.395188062924994,1.1296694419842355,0.5840841375794967,12.0,1.0,0.25,0.4044294481528239,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9530246848316324
4422.051,347.837,7,2021-09-08,clinch_main_stem_4404_684,clinch_main_stem,2,Clinch River,Main Stem,4404.684,45.24200000000019,2641.9150983428635,10.74,348.7900246848316,1.1358182728965083,0.1619266639946731,66.32632165109827,58.395188062924994,1.1296694419842355,0.5840841375794967,12.0,1.0,0.25,0.4044294481528239,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9530246848316324
4421.051,347.837,7,2021-09-08,clinch_main_stem_4404_684,clinch_main_stem,2,Clinch River,Main Stem,4404.684,45.24200000000019,2641.9150983428635,10.74,348.7900246848316,1.1358182728965083,0.1619266639946731,66.32632165109827,58.395188062924994,1.1296694419842355,0.5840841375794967,12.0,1.0,0.25,0.4044294481528239,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9530246848316324
4420.051,347.837,7,2021-09-08,clinch_main_stem_4404_684,clinch_main_stem,2,Clinch River,Main Stem,4404.684,45.24200000000019,2641.9150983428635,10.74,348.7900246848316,1.1358182728965083,0.1619266639946731,66.32632165109827,58.395188062924994,1.1296694419842355,0.5840841375794967,12.0,1.0,0.25,0.4044294481528239,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9530246848316324
4419.05,347.837,7,2021-09-08,clinch_main_stem_4404_684,clinch_main_stem,2,Clinch River,Main Stem,4404.684,45.24200000000019,2641.9150983428635,10.74,348.7900246848316,1.1358182728965083,0.1619266639946731,66.32632165109827,58.395188062924994,1.1296694419842355,0.5840841375794967,12.0,1.0,0.25,0.4044294481528239,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9530246848316324
4418.05,347.837,7,2021-09-08,clinch_main_stem_4404_684,clinch_main_stem,2,Clinch River,Main Stem,4404.684,45.24200000000019,2641.9150983428635,10.74,348.7900246848316,1.1358182728965083,0.1619266639946731,66.32632165109827,58.395188062924994,1.1296694419842355,0.5840841375794967,12.0,1.0,0.25,0.4044294481528239,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9530246848316324
4417.05,347.837,7,2021-09-08,clinch_main_stem_4404_684,clinch_main_stem,2,Clinch River,Main Stem,4404.684,45.24200000000019,2641.9150983428635,10.74,348.7900246848316,1.1358182728965083,0.1619266639946731,66.32632165109827,58.395188062924994,1.1296694419842355,0.5840841375794967,12.0,1.0,0.25,0.4044294481528239,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9530246848316324
4416.05,347.837,7,2021-09-08,clinch_main_stem_4404_684,clinch_main_stem,2,Clinch River,Main Stem,4404.684,45.24200000000019,2641.9150983428635,10.74,348.7900246848316,1.1358182728965083,0.1619266639946731,66.32632165109827,58.395188062924994,1.1296694419842355,0.5840841375794967,12.0,1.0,0.25,0.4044294481528239,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9530246848316324
4415.05,347.837,7,2021-09-08,clinch_main_stem_4404_684,clinch_main_stem,2,Clinch River,Main Stem,4404.684,45.24200000000019,2641.9150983428635,10.74,348.7900246848316,1.1358182728965083,0.1619266639946731,66.32632165109827,58.395188062924994,1.1296694419842355,0.5840841375794967,12.0,1.0,0.25,0.4044294481528239,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9530246848316324
4414.05,347.837,7,2021-09-08,clinch_main_stem_4404_684,clinch_main_stem,2,Clinch River,Main Stem,4404.684,45.24200000000019,2641.9150983428635,10.74,348.7900246848316,1.1358182728965083,0.1619266639946731,66.32632165109827,58.395188062924994,1.1296694419842355,0.5840841375794967,12.0,1.0,0.25,0.4044294481528239,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9530246848316324
4413.05,347.837,7,2021-09-08,clinch_main_stem_4404_684,clinch_main_stem,2,Clinch River,Main Stem,4404.684,45.24200000000019,2641.9150983428635,10.74,348.7900246848316,1.1358182728965083,0.1619266639946731,66.32632165109827,58.395188062924994,1.1296694419842355,0.5840841375794967,12.0,1.0,0.25,0.4044294481528239,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9530246848316324
4412.049,347.837,7,2021-09-08,clinch_main_stem_4404_684,clinch_main_stem,2,Clinch River,Main Stem,4404.684,45.24200000000019,2641.9150983428635,10.74,348.7900246848316,1.1358182728965083,0.1619266639946731,66.32632165109827,58.395188062924994,1.1296694419842355,0.5840841375794967,12.0,1.0,0.25,0.4044294481528239,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05,0.9530246848316324
