time_index,date,cell_id,reach_id,reach_order,river,hecras_reach,station_m,length_m,area_m2,discharge_m3s,water_surface_m,depth_m,velocity_ms,flow_area_m2,top_width_m,hydraulic_radius_m,csi,temperature_c,turbidity_ntu,hiding_cover,feeding_cover,spawning_cover,hydraulic_source,manning_n,slope
1,2019-09-25,clinch_lower_reach_3050_277,clinch_lower_reach,4,Clinch River,Lower Reach,3050.277,51.47399999999993,2158.2173745171085,3.65,346.1204398541414,0.7251095679326439,0.1200554728113797,30.40261234683195,41.928301171797635,0.721184521921276,0.5736630386116027,12.0,1.0,0.25,0.400782063514061,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_3001_418,clinch_lower_reach,4,Clinch River,Lower Reach,3001.418,49.3900000000001,2709.167126603102,3.65,346.5595439359773,0.6162855394907909,0.1079727383487532,33.80482940249656,54.85254356353708,0.615098547748499,0.5395915579933793,12.0,1.0,0.25,0.3888570452976827,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2951_497,clinch_lower_reach,4,Clinch River,Lower Reach,2951.497,50.794000000000096,2809.0776665481512,3.65,346.4704677434095,0.6136009321805105,0.10756117094510619,33.93417873688616,55.30333634972922,0.6115855969001325,0.5372840705192715,12.0,1.0,0.25,0.388049424681745,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2899_83,clinch_lower_reach,4,Clinch River,Lower Reach,2899.83,49.859500000000025,2713.9153808968063,3.65,346.40798351679246,0.6196695679920584,0.10821421482449056,33.72939503298922,54.4312594570103,0.617162925554198,0.5418062604433053,12.0,1.0,0.25,0.38963219115515685,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2851_778,clinch_lower_reach,4,Clinch River,Lower Reach,2851.778,49.67899999999986,2759.2593391078394,3.65,346.50771281382345,0.6118722529839251,0.10740201495147919,33.98446483195826,55.54176491289775,0.610228972665518,0.5360624169228307,12.0,1.0,0.25,0.38762184592299076,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2800_472,clinch_lower_reach,4,Clinch River,Lower Reach,2800.472,47.763499999999794,2530.6822504304696,3.65,346.5884809598196,0.6295725453793035,0.10942224172484849,33.35702086215922,52.98360150387808,0.6275269692410109,0.5495371522497468,12.0,1.0,0.25,0.39233800328741136,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2756_251,clinch_lower_reach,4,Clinch River,Lower Reach,2756.251,48.878000000000156,2611.639869270225,3.65,346.50331198024253,0.6261265498336827,0.10910154026751047,33.45507305442634,53.43180713757143,0.6247701318475631,0.5470975101381289,12.0,1.0,0.25,0.39148412854834513,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2702_716,clinch_lower_reach,4,Clinch River,Lower Reach,2702.716,52.79500000000007,2921.2810631024527,3.65,346.49017268306545,0.613216188130682,0.10757186646330505,33.930804772687374,55.33253268495972,0.6116752195764891,0.5371273529024805,12.0,1.0,0.25,0.3879945735158682,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2650_661,clinch_lower_reach,4,Clinch River,Lower Reach,2650.661,50.19249999999988,2390.3562089763213,3.65,346.4539431124782,0.6710565836380394,0.11421152398995636,31.958246177688487,47.623772654805535,0.6691736140590371,0.567982835775921,12.0,1.0,0.25,0.3987939925215723,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2602_331,clinch_lower_reach,4,Clinch River,Lower Reach,2602.331,48.43250000000012,2175.071943099513,3.65,346.3529560840569,0.6955383997210847,0.11685169419401154,31.23617526622953,44.90934688689429,0.6925115638220941,0.5706521299682181,12.0,1.0,0.25,0.3997282454888763,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2553_796,clinch_lower_reach,4,Clinch River,Lower Reach,2553.796,50.061500000000024,1947.7958551710908,3.65,345.96465336574414,0.7576487610204707,0.12381845141851998,29.478643596200364,38.90806018938885,0.7553565312369436,0.5772190449470218,12.0,1.0,0.25,0.4020266657314576,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2502_208,clinch_lower_reach,4,Clinch River,Lower Reach,2502.208,51.94899999999984,1403.3455755326463,3.65,344.99546132493214,0.9502058588291339,0.14219611230789217,25.668774910644427,27.013909325158338,0.9296169249629851,0.5833926891321909,12.0,1.0,0.25,0.4041874411962668,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2449_898,clinch_lower_reach,4,Clinch River,Lower Reach,2449.898,51.12049999999999,1253.202356287889,3.65,344.01302405237186,1.003316855584233,0.1483982044490812,24.5959849281896,24.514673297168244,0.9910946479266988,0.5856786200316428,12.0,1.0,0.25,0.404987517011075,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2399_967,clinch_lower_reach,4,Clinch River,Lower Reach,2399.967,50.17000000000007,2493.0272446875247,3.65,345.7364661050874,0.6545748344959985,0.11221492828227139,32.526866575350795,49.69159347593225,0.6517033786127858,0.5655273994534274,12.0,1.0,0.25,0.3979345898086996,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2349_558,clinch_lower_reach,4,Clinch River,Lower Reach,2349.558,49.50649999999996,2500.767711127417,3.65,346.14594492707835,0.6480763101036348,0.1114950504746393,32.736879210886855,50.51392667886881,0.6454421444013877,0.5635032783218568,12.0,1.0,0.25,0.39722614741264983,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2300_954,clinch_lower_reach,4,Clinch River,Lower Reach,2300.954,49.94699999999989,2560.7005053414564,3.65,345.82338983088016,0.6435345616003877,0.11062966804706674,32.99295807745829,51.26835456266567,0.6379378535732545,0.5591768249349608,12.0,1.0,0.25,0.3957118887272363,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2249_664,clinch_lower_reach,4,Clinch River,Lower Reach,2249.664,51.33600000000001,2636.317227759738,3.65,345.33263251460124,0.642111685398995,0.11068955707505256,32.97510710540773,51.354161363560415,0.6384600641089516,0.5586573197697086,12.0,1.0,0.25,0.395530061919398,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2198_282,clinch_lower_reach,4,Clinch River,Lower Reach,2198.282,49.81050000000005,2025.4801382379485,3.65,344.89357708385796,0.7378443874786894,0.12165248892102615,30.003496289907325,40.663718256952784,0.7356224635954537,0.5753905722415983,12.0,1.0,0.25,0.40138670028455936,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2150_043,clinch_lower_reach,4,Clinch River,Lower Reach,2150.043,48.95600000000013,2307.152784430416,3.65,345.7286295763974,0.6763780877622421,0.11450722913228642,31.875716735606932,47.12706888696809,0.6717741910357549,0.5678896681075206,12.0,1.0,0.25,0.3987613838376322,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2100_37,clinch_lower_reach,4,Clinch River,Lower Reach,2100.37,50.11350000000016,2584.987441368426,3.65,345.17843121106586,0.6394115467730691,0.11066459216151547,32.98254598609832,51.58265619779935,0.6382441561109754,0.557319214501031,12.0,1.0,0.25,0.39506172507536086,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2049_816,clinch_lower_reach,4,Clinch River,Lower Reach,2049.816,50.17199999999991,2772.5646844884413,3.65,345.97323442560173,0.6134651465408498,0.10766702108299749,33.90081719811229,55.261195178355386,0.6124885304624936,0.5374836157509403,12.0,1.0,0.25,0.3881192655128291,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_2000_026,clinch_lower_reach,4,Clinch River,Lower Reach,2000.026,49.6579999999999,2529.3174721086416,3.65,345.7051874827617,0.6447696550483937,0.11114096276573913,32.84117672881242,50.93474308487347,0.6423697937089274,0.5610503418798107,12.0,1.0,0.25,0.39636761965793377,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1950_5,clinch_lower_reach,4,Clinch River,Lower Reach,1950.5,50.339500000000044,2373.1653696050653,3.65,345.76225864011485,0.6750983285899438,0.11468502854084228,31.826298920090874,47.14320502994792,0.6733394086140854,0.5685297712547019,12.0,1.0,0.25,0.3989854199391457,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1899_347,clinch_lower_reach,4,Clinch River,Lower Reach,1899.347,50.96849999999995,2550.676057039492,3.65,345.63177019900303,0.6513679681691259,0.1119729225560841,32.59716649953311,50.04416565210855,0.6495961721161817,0.5654078807017844,12.0,1.0,0.25,0.39789275824562453,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1848_563,clinch_lower_reach,4,Clinch River,Lower Reach,1848.563,50.57349999999997,2955.455324919155,3.65,346.0146894301566,0.593290268361475,0.10527475790930503,34.6711792312503,58.43881330972064,0.5921889993329247,0.521877341346265,12.0,1.0,0.25,0.3826570694711927,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1798_2,clinch_lower_reach,4,Clinch River,Lower Reach,1798.2,50.66450000000009,2942.075187409032,3.65,345.78131308190655,0.5955970191131212,0.10553350023837925,34.58617398035101,58.069756681878374,0.5943705574707998,0.5236263805544378,12.0,1.0,0.25,0.38326923319405326,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1747_234,clinch_lower_reach,4,Clinch River,Lower Reach,1747.234,50.704000000000065,3043.4137260154216,3.65,345.83942153328337,0.5845727853051146,0.10402446678515678,35.08789915297905,60.023148588186686,0.5816706762310191,0.5145902158362361,12.0,1.0,0.25,0.3801065755426826,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1696_792,clinch_lower_reach,4,Clinch River,Lower Reach,1696.792,48.03399999999999,2118.0535471800954,3.65,345.90439440187424,0.7028434072101721,0.11777310018853214,30.991796888738175,44.09488169172036,0.7007174662344677,0.5717367748379598,12.0,1.0,0.25,0.40010787119328595,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1651_166,clinch_lower_reach,4,Clinch River,Lower Reach,1651.166,47.878999999999905,1872.3264251827204,3.65,345.4822883957682,0.7563361134692248,0.12340749342548006,29.576810116510973,39.105378666695714,0.7515991157792109,0.5764773729860803,12.0,1.0,0.25,0.4017670805451281,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1601_034,clinch_lower_reach,4,Clinch River,Lower Reach,1601.034,47.654499999999985,2061.41821035339,3.65,345.63345753547424,0.7113682434688409,0.11861406770544529,30.77206667478985,43.25757715123211,0.7082321917806886,0.5724119372432124,12.0,1.0,0.25,0.40034417803512434,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1555_857,clinch_lower_reach,4,Clinch River,Lower Reach,1555.857,47.703500000000076,1922.168880801826,3.65,345.70748306134163,0.7422596771668126,0.12203817333262477,29.908674477219794,40.29408493720215,0.7391224287225571,0.5755795041060495,12.0,1.0,0.25,0.4014528264371173,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1505_627,clinch_lower_reach,4,Clinch River,Lower Reach,1505.627,50.02350000000001,1926.5287592109594,3.65,345.96035548848636,0.7623245019002807,0.1243230236522964,29.359002803923357,38.512474321288174,0.7599788387542973,0.5776173561418,12.0,1.0,0.25,0.40216607464963,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1455_81,clinch_lower_reach,4,Clinch River,Lower Reach,1455.81,49.34699999999998,2250.883661575065,3.65,346.2375958794904,0.6886069671845111,0.11620616219978543,31.409694037780895,45.61338402689254,0.6867802039750477,0.5701656368141931,12.0,1.0,0.25,0.3995579728849676,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1406_933,clinch_lower_reach,4,Clinch River,Lower Reach,1406.933,48.507999999999925,2255.1961516221368,3.65,346.15594105199847,0.6810553741049042,0.11527615634491059,31.663095957841122,46.49122106914613,0.6785525784553033,0.5690620136761368,12.0,1.0,0.25,0.3991717047866479,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1358_794,clinch_lower_reach,4,Clinch River,Lower Reach,1358.794,50.120000000000005,2426.0887210451656,3.65,346.18031527732524,0.6643156023344503,0.11350703922008536,32.15659597042968,48.40560097855478,0.662991950478821,0.5672709183974567,12.0,1.0,0.25,0.39854482143910985,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1306_693,clinch_lower_reach,4,Clinch River,Lower Reach,1306.693,50.790500000000065,2217.562336965964,3.65,346.0155161491443,0.7070663685553907,0.11823317035253933,30.871201280627826,43.660966853367476,0.7048275407909943,0.5721789652764644,12.0,1.0,0.25,0.4002626378467625,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1257_213,clinch_lower_reach,4,Clinch River,Lower Reach,1257.213,50.10649999999998,2577.7061650392125,3.65,345.71349349443113,0.640402667552265,0.11078995596440404,32.94522475640948,51.44454641691624,0.6393291697879527,0.5581034446672397,12.0,1.0,0.25,0.3953362056335339,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1206_48,clinch_lower_reach,4,Clinch River,Lower Reach,1206.48,50.096000000000004,2847.039004323806,3.65,345.7431373303267,0.6034650533000682,0.10642664523096697,34.295922718213795,56.83166329295364,0.60193770290049,0.5296154439343997,12.0,1.0,0.25,0.3853654053770399,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1157_021,clinch_lower_reach,4,Clinch River,Lower Reach,1157.021,49.730500000000006,3083.5820617488725,3.65,345.70349730679396,0.5730206524927749,0.1027282535257063,35.53063421920863,62.005852781469564,0.5708380691471611,0.5058185171837732,12.0,1.0,0.25,0.37703648101432063,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1107_019,clinch_lower_reach,4,Clinch River,Lower Reach,1107.019,50.140499999999975,2660.857525986612,3.65,345.7807675478375,0.6289178317540534,0.10936188700802017,33.37542995881484,53.06802935723843,0.627007776781251,0.5490751813524386,12.0,1.0,0.25,0.3921763134733535,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1056_74,clinch_lower_reach,4,Clinch River,Lower Reach,1056.74,50.045500000000004,2777.93043259042,3.65,345.86757435992547,0.6118500106195793,0.10747106673208769,33.96262930095415,55.50809628418978,0.6108172392233364,0.5362241002058081,12.0,1.0,0.25,0.3876784350720328,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_1006_928,clinch_lower_reach,4,Clinch River,Lower Reach,1006.928,49.81200000000001,3043.608075172124,3.65,345.8173015043769,0.5778699092243772,0.10337321791471675,35.30895210219016,61.1019046649828,0.5762168441821607,0.5097506914303132,12.0,1.0,0.25,0.3784127420006096,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_957_116,clinch_lower_reach,4,Clinch River,Lower Reach,957.116,49.932799999999986,3037.884331850719,3.65,345.82264348449803,0.5794007001358946,0.10354485750361843,35.250422744291754,60.83945486435208,0.5776520461953296,0.5109129086993717,12.0,1.0,0.25,0.3788195180447801,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_907_062,clinch_lower_reach,4,Clinch River,Lower Reach,907.0624,49.853549999999984,3033.784317197287,3.65,345.7515999024835,0.5789103469356566,0.10360791638821785,35.22896828002491,60.853927497586184,0.5781803809977566,0.5108317167791068,12.0,1.0,0.25,0.37879110087268736,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_857_409,clinch_lower_reach,4,Clinch River,Lower Reach,857.4089,50.186350000000004,3238.157886555533,3.65,345.77411090636247,0.5590363991471015,0.10119064618464653,36.070527638885736,64.52268169642807,0.5580646440642102,0.49526194205068247,12.0,1.0,0.25,0.3733416797177389,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_806_69,clinch_lower_reach,4,Clinch River,Lower Reach,806.6897,50.20685000000003,3208.0313501414867,3.65,345.69508038124576,0.5623329986054452,0.10158361546936222,35.93099126404736,63.89628805912908,0.56131633147914,0.49782688864705166,12.0,1.0,0.25,0.37423941102646807,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_756_995,clinch_lower_reach,4,Clinch River,Lower Reach,756.9952,49.95240000000001,3268.1710789866174,3.65,345.9284162071581,0.5543543493445389,0.10063683775981513,36.26902515271069,65.42570685265606,0.553489506385132,0.4916281348667792,12.0,1.0,0.25,0.3720698472033727,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_706_785,clinch_lower_reach,4,Clinch River,Lower Reach,706.7849,50.15224999999998,3259.633685550069,3.65,346.1435300106255,0.5564045236945414,0.10093082814952582,36.16338106918771,64.99476465263413,0.5559166480660077,0.49334537286703667,12.0,1.0,0.25,0.37267088050346286,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_656_691,clinch_lower_reach,4,Clinch River,Lower Reach,656.6907,50.47534999999999,3545.9301317792433,3.65,346.3173272552852,0.5309870561178229,0.09784938378650451,37.30222775816205,70.25072895540583,0.5306536531473681,0.47340854726231796,12.0,1.0,0.25,0.3656929915418113,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_605_834,clinch_lower_reach,4,Clinch River,Lower Reach,605.8342,50.57945000000001,3099.379910432409,3.65,346.0816788784289,0.5765296542522318,0.10331669446037912,35.32826925081054,61.277453796599374,0.5757425821797101,0.5089639495733179,12.0,1.0,0.25,0.3781373823506613,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_555_532,clinch_lower_reach,4,Clinch River,Lower Reach,555.5318,49.75550000000001,3049.4332038847665,3.65,345.9366512188072,0.5765679014781645,0.10329144991415685,35.33690351944358,61.28836417852832,0.5755299383518577,0.5089202483219439,12.0,1.0,0.25,0.37812208691268034,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_506_323,clinch_lower_reach,4,Clinch River,Lower Reach,506.3232,50.0881,3210.7990896646997,3.65,345.9517200484039,0.5612870299655317,0.10144468181921684,35.98020058365025,64.10303225046867,0.5601728761624095,0.4969782503296236,12.0,1.0,0.25,0.37394238761536824,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_455_356,clinch_lower_reach,4,Clinch River,Lower Reach,455.3556,49.9751,3112.844711182388,3.65,345.93336867066523,0.5709290107029527,0.10263771361694267,35.56197689303832,62.287913604622865,0.5700781442419767,0.5045835747250584,12.0,1.0,0.25,0.37660425115377044,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_406_373,clinch_lower_reach,4,Clinch River,Lower Reach,406.373,49.43424999999999,2721.0777481107825,3.65,345.7901757383329,0.6148633663073675,0.1078453054206228,33.84477410272164,55.044382146199915,0.6140073317852519,0.538595449648962,12.0,1.0,0.25,0.3885084073771367,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_356_487,clinch_lower_reach,4,Clinch River,Lower Reach,356.4871,42.227149999999995,2246.9795223225588,3.65,345.6080561854582,0.6274223613729197,0.10932652095112846,33.38622658294995,53.21172568649693,0.6267065936456164,0.5482768586706406,12.0,1.0,0.25,0.3918969005347242,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_321_919,clinch_lower_reach,4,Clinch River,Lower Reach,321.9187,50.02435,2827.438820725204,3.65,345.7858780351618,0.6051335842684572,0.10671607551331834,34.20290694202369,56.521250565478695,0.6043919200010907,0.5311339060770149,12.0,1.0,0.25,0.38589686712695526,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_256_438,clinch_lower_reach,4,Clinch River,Lower Reach,256.4384,58.00505,3627.797961184107,3.65,345.8882908362929,0.5695709016160087,0.10246316900326394,35.62255623660957,62.54279517359449,0.5686257708502617,0.5034967305017946,12.0,1.0,0.25,0.3762238556756281,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_205_909,clinch_lower_reach,4,Clinch River,Lower Reach,205.9086,50.3267,2769.936073155686,3.65,345.7272441851004,0.6150068464771596,0.10783050067607658,33.84942086993197,55.03909600978577,0.6138891698488241,0.5386268747430303,12.0,1.0,0.25,0.3885194061600606,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_155_785,clinch_lower_reach,4,Clinch River,Lower Reach,155.785,49.922850000000004,2351.598007212352,3.65,345.85765957218456,0.6751616574881601,0.1147681498949672,31.803248578463485,47.10464260779086,0.6740717231102231,0.5687258948890469,12.0,1.0,0.25,0.39905406321116643,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_106_063,clinch_lower_reach,4,Clinch River,Lower Reach,106.0629,49.394099999999995,2006.5451093161691,3.65,345.61816894481876,0.738083886511252,0.12173439154404989,29.983310005531497,40.623173806510685,0.736370168831947,0.5755451148195093,12.0,1.0,0.25,0.40144079018682827,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_56_997,clinch_lower_reach,4,Clinch River,Lower Reach,56.9968,46.54562,2269.892378299908,3.65,345.616568103059,0.6621291784755169,0.1130377985271975,32.29008391491091,48.76704571342928,0.658884792065089,0.5664341781816793,12.0,1.0,0.25,0.39825196236358773,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
1,2019-09-25,clinch_lower_reach_12_972,clinch_lower_reach,4,Clinch River,Lower Reach,12.97166,44.02514,2553.308614058655,3.65,346.0293683263413,0.5958452247602279,0.10562259580039343,34.55699959218768,57.99660407800305,0.5951263669559462,0.5239665090370733,12.0,1.0,0.25,0.38338827816297566,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
2,2020-08-25,clinch_upper_reach_4893_771,clinch_upper_reach,1,Clinch River,Upper Reach,4893.771,45.30899999999929,2850.5045014678212,20.56,349.2041923308413,1.6047514558284142,0.20364702869942314,100.9589981808472,62.91254500138749,1.5932724492330748,0.5306289791032294,12.0,1.0,0.25,0.3857201426861303,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
2,2020-08-25,clinch_upper_reach_4848_462,clinch_upper_reach,1,Clinch River,Upper Reach,4848.462,47.2199999999998,2935.37794333286,20.56,349.13263112983867,1.616187486742993,0.20464131908874333,100.4684688876741,62.16387004093335,1.6049589397801756,0.5285144307743723,12.0,1.0,0.25,0.3849800507710303,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
2,2020-08-25,clinch_upper_reach_4799_331,clinch_upper_reach,1,Clinch River,Upper Reach,4799.331,49.625,3447.6482298211763,20.56,349.2224999313016,1.5109147173654767,0.1958667562500852,104.96931890651584,69.47401974450733,1.5028479148400509,0.5469874335435436,12.0,1.0,0.25,0.39144560174024023,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
2,2020-08-25,clinch_upper_reach_4749_212,clinch_upper_reach,1,Clinch River,Upper Reach,4749.212,36.8090000000002,3083.997336849664,20.56,349.6067468192307,1.3496751252312733,0.18181675030712924,113.08089032099382,83.78378485831311,1.344078939462046,0.5683388115167761,12.0,1.0,0.25,0.39891858403087166,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
2,2020-08-25,clinch_upper_reach_4725_713,clinch_upper_reach,1,Clinch River,Upper Reach,4725.713,25.39850000000024,2222.5433551969327,20.56,349.6046122050752,1.3145427740932534,0.17873360503345898,115.03152972352996,87.50687462633273,1.3100371872822645,0.5720396935214666,12.0,1.0,0.25,0.4002138927325133,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
2,2020-08-25,clinch_upper_reach_4698_415,clinch_upper_reach,1,Clinch River,Upper Reach,4698.415,27.297999999999774,2520.1141597917317,20.56,349.6471814157825,1.2726365996693534,0.1749964812987381,117.48807660253371,92.31863725517447,1.269159527709849,0.5759454558214842,12.0,1.0,0.25,0.40158090953751946,0.15,usgs-hecras-geometry-openlimno-builtin-1d,0.060000000000000005,8.02300850165915e-05
